datetime,y_true,raw_sensor_value,y_pred_calibrated,absolute_error
2005-01-27 15:00:00,125.0,881.0,124.91415,0.08585357666015625
2005-01-27 16:00:00,139.0,850.0,125.92522,13.074783325195312
2005-01-27 17:00:00,142.0,865.0,126.056854,15.943145751953125
2005-01-27 18:00:00,170.0,928.0,150.43112,19.568878173828125
2005-01-27 19:00:00,195.0,1025.0,170.07875,24.921249389648438
2005-01-27 20:00:00,202.0,1049.0,170.43967,31.560333251953125
2005-01-27 21:00:00,168.0,911.0,149.09666,18.903335571289062
2005-01-27 22:00:00,128.0,838.0,120.136765,7.8632354736328125
2005-01-27 23:00:00,115.0,855.0,118.83092,3.8309173583984375
2005-01-28 00:00:00,111.0,827.0,108.01663,2.983367919921875
2005-01-28 01:00:00,97.0,810.0,86.490425,10.509574890136719
2005-01-28 02:00:00,77.0,807.0,76.34722,0.6527786254882812
2005-01-28 04:00:00,51.0,779.0,56.226963,5.226963043212891
2005-01-28 05:00:00,49.0,781.0,50.73263,1.7326316833496094
2005-01-28 06:00:00,79.0,819.0,73.9422,5.05780029296875
2005-01-28 07:00:00,92.0,810.0,86.39657,5.603431701660156
2005-01-28 08:00:00,167.0,992.0,148.69212,18.307876586914062
2005-01-28 09:00:00,206.0,1055.0,170.9319,35.06809997558594
2005-01-28 10:00:00,184.0,966.0,152.56746,31.432540893554688
2005-01-28 11:00:00,176.0,975.0,142.3714,33.62860107421875
2005-01-28 12:00:00,191.0,941.0,137.38441,53.61558532714844
2005-01-28 13:00:00,147.0,925.0,133.45212,13.547882080078125
2005-01-28 14:00:00,174.0,997.0,159.97578,14.024215698242188
2005-01-28 15:00:00,167.0,920.0,130.6119,36.38810729980469
2005-01-28 16:00:00,138.0,860.0,117.4276,20.572402954101562
2005-01-29 02:00:00,60.0,745.0,47.401405,12.598594665527344
2005-01-29 04:00:00,34.0,737.0,30.379057,3.620943069458008
2005-01-29 05:00:00,31.0,734.0,28.184046,2.8159542083740234
2005-01-29 06:00:00,37.0,735.0,35.032413,1.9675865173339844
2005-01-29 07:00:00,58.0,754.0,54.11739,3.882610321044922
2005-01-29 08:00:00,92.0,814.0,86.69203,5.3079681396484375
2005-01-29 09:00:00,110.0,857.0,99.26426,10.735740661621094
2005-01-29 10:00:00,101.0,836.0,101.35853,0.35852813720703125
2005-01-29 11:00:00,96.0,833.0,103.81465,7.8146514892578125
2005-01-29 12:00:00,102.0,819.0,101.89029,0.109710693359375
2005-01-29 13:00:00,96.0,830.0,99.82901,3.829010009765625
2005-01-29 14:00:00,102.0,845.0,103.43912,1.439117431640625
2005-01-29 15:00:00,88.0,809.0,90.89149,2.8914871215820312
2005-01-29 16:00:00,87.0,817.0,96.96657,9.966567993164062
2005-01-29 17:00:00,115.0,855.0,106.59069,8.409309387207031
2005-01-29 18:00:00,118.0,847.0,107.56646,10.433540344238281
2005-01-29 19:00:00,134.0,844.0,111.90584,22.094161987304688
2005-01-29 20:00:00,125.0,861.0,113.56927,11.430732727050781
2005-01-29 21:00:00,140.0,849.0,112.22354,27.776458740234375
2005-01-29 22:00:00,83.0,791.0,82.61156,0.3884429931640625
2005-01-29 23:00:00,73.0,792.0,66.063545,6.936454772949219
2005-01-30 00:00:00,92.0,815.0,86.66739,5.332611083984375
2005-01-30 01:00:00,109.0,825.0,86.20465,22.79534912109375
2005-01-30 02:00:00,82.0,787.0,58.456184,23.54381561279297
2005-01-30 04:00:00,83.0,793.0,73.314705,9.685295104980469
2005-01-30 05:00:00,50.0,728.0,42.392353,7.607646942138672
2005-01-30 06:00:00,44.0,727.0,48.304,4.3040008544921875
2005-01-30 07:00:00,49.0,722.0,54.228676,5.228675842285156
2005-01-30 08:00:00,62.0,736.0,73.14312,11.143119812011719
2005-01-30 09:00:00,85.0,762.0,84.999916,8.392333984375e-05
2005-01-30 10:00:00,82.0,757.0,87.59009,5.590087890625
2005-01-30 11:00:00,77.0,765.0,86.37692,9.376922607421875
2005-01-30 12:00:00,92.0,776.0,87.30154,4.698463439941406
2005-01-30 13:00:00,95.0,760.0,74.23939,20.76061248779297
2005-01-30 14:00:00,95.0,742.0,81.638016,13.361984252929688
2005-01-30 15:00:00,76.0,717.0,72.93491,3.0650863647460938
2005-01-30 16:00:00,95.0,709.0,74.29665,20.703346252441406
2005-01-30 17:00:00,118.0,763.0,104.57583,13.424171447753906
2005-01-30 18:00:00,123.0,719.0,91.97492,31.02507781982422
2005-01-30 19:00:00,140.0,759.0,101.44305,38.55695343017578
2005-01-30 20:00:00,163.0,787.0,118.31612,44.68388366699219
2005-01-30 21:00:00,164.0,797.0,119.5763,44.42369842529297
2005-01-30 22:00:00,120.0,752.0,98.10148,21.898521423339844
2005-01-30 23:00:00,130.0,820.0,114.86137,15.138633728027344
2005-01-31 00:00:00,145.0,864.0,124.91677,20.083229064941406
2005-01-31 01:00:00,126.0,782.0,108.24627,17.75373077392578
2005-01-31 02:00:00,61.0,685.0,51.444107,9.555892944335938
2005-01-31 04:00:00,37.0,668.0,36.085716,0.9142837524414062
2005-01-31 05:00:00,37.0,667.0,37.64233,0.6423301696777344
2005-01-31 06:00:00,50.0,674.0,54.490814,4.490814208984375
2005-01-31 07:00:00,109.0,726.0,99.556046,9.443954467773438
2005-01-31 08:00:00,198.0,923.0,168.98116,29.018844604492188
2005-01-31 10:00:00,283.0,1141.0,210.95114,72.04885864257812
2005-01-31 11:00:00,256.0,1040.0,198.45515,57.54484558105469
2005-01-31 12:00:00,261.0,1028.0,189.58992,71.41007995605469
2005-01-31 13:00:00,181.0,983.0,181.35297,0.35296630859375
