datetime,y_true,raw_sensor_value,y_pred_calibrated,absolute_error
2005-01-16 02:00:00,7.6,,6.551464692990783,1.0485353070092165
2005-01-16 03:00:00,6.0,,4.718363577876767,1.281636422123233
2005-01-16 04:00:00,5.9,,4.270219263104296,1.6297807368957047
2005-01-16 05:00:00,4.2,,3.259841630208252,0.9401583697917482
2005-01-16 06:00:00,4.5,,3.3387475407402576,1.1612524592597424
2005-01-16 07:00:00,5.4,,4.577940638851694,0.8220593611483062
2005-01-16 08:00:00,4.8,,4.7660859897366175,0.033914010263382366
2005-01-16 09:00:00,6.3,,5.088204858994392,1.2117951410056076
2005-01-16 10:00:00,2.6,,3.262110875132216,0.6621108751322158
2005-01-16 11:00:00,2.6,,3.542575749709242,0.942575749709242
2005-01-16 12:00:00,2.2,,2.601465484487926,0.40146548448792574
2005-01-16 13:00:00,3.0,,3.684061644605248,0.6840616446052481
2005-01-16 14:00:00,1.9,,2.517958252149117,0.6179582521491169
2005-01-16 15:00:00,2.0,,2.3860642640469902,0.38606426404699024
2005-01-16 16:00:00,2.8,,3.3174667346613878,0.5174667346613879
2005-01-16 17:00:00,3.3,,3.753985651877634,0.4539856518776344
2005-01-16 18:00:00,3.4,,3.704441652354225,0.30444165235422505
2005-01-16 19:00:00,7.1,,6.902105222510334,0.19789477748966533
2005-01-16 20:00:00,7.4,,7.122691450670149,0.2773085493298515
2005-01-16 21:00:00,4.3,,5.143818549299017,0.8438185492990176
2005-01-16 22:00:00,3.9,,4.267979985408834,0.36797998540883414
2005-01-16 23:00:00,5.2,,5.845891234400642,0.6458912344006418
2005-01-17 00:00:00,3.8,,4.10693767483237,0.30693767483237
2005-01-17 01:00:00,3.5,,3.7789064889700623,0.2789064889700623
2005-01-17 02:00:00,2.9,,3.4948746864043523,0.5948746864043524
2005-01-17 03:00:00,1.4,,1.525529868464045,0.12552986846404512
2005-01-17 04:00:00,1.1,,1.3440318699065188,0.2440318699065187
2005-01-17 05:00:00,1.0,,1.2986504878009646,0.2986504878009646
2005-01-17 06:00:00,1.6,,1.5686858637980607,0.03131413620193935
2005-01-17 07:00:00,3.2,,3.2492344167654914,0.04923441676549123
2005-01-17 08:00:00,15.9,,16.70060638621415,0.8006063862141506
2005-01-17 09:00:00,18.0,,18.75212339072176,0.7521233907217599
2005-01-17 10:00:00,14.7,,15.63071170067714,0.9307117006771399
2005-01-17 11:00:00,15.1,,14.988738188747183,0.11126181125281676
2005-01-17 12:00:00,13.4,,13.40513617878205,0.005136178782048972
2005-01-17 13:00:00,14.5,,14.98274338278551,0.4827433827855092
2005-01-17 14:00:00,14.7,,15.250959341558879,0.5509593415588796
2005-01-17 15:00:00,17.0,,16.0779978318651,0.9220021681348989
2005-01-17 16:00:00,15.3,,15.84264705102505,0.5426470510250496
2005-01-17 17:00:00,21.2,,21.71626473697876,0.5162647369787621
